date,signal_time,exit_time,direction,cycle,entry_price,sl_price,tp_price,exit_price,sl_pips,lots,risk_usd,result,pnl_usd,capital_after,trade_num_day,confirmations,induction_price,excellence,h4_bias,h1_bias,htf_combined
2024-04-15,2024-04-15 13:52:00+00:00,2024-04-15T13:54:00.000000,long,Normal,1.06399,1.06357,1.06525,1.06357,4.2,0.22,9.13,loss,-9.13,903.85,1,divergence|magnets,1.06377,False,neutral,long,long
2024-05-02,2024-05-02 12:14:00+00:00,2024-05-02T12:31:00.000000,long,Normal,1.07004,1.06938,1.07202,1.06938,6.6,0.14,9.04,loss,-9.04,894.81,1,quarters|magnets,1.06958,False,neutral,long,long
2024-05-08,2024-05-08 13:42:00+00:00,2024-05-08T15:52:00.000000,short,Sierra,1.07507,1.07555,1.07363,1.07555,4.8,0.18,8.95,loss,-8.95,885.86,1,divergence|quarters|magnets,1.07535,False,neutral,short,short
2024-05-14,2024-05-14 12:50:00+00:00,2024-05-14T13:07:00.000000,short,Normal,1.08031,1.08108,1.078,1.08108,7.7,0.11,8.86,loss,-8.86,877.0,1,divergence|magnets,1.08088,False,neutral,short,short
2024-05-17,2024-05-17 14:20:00+00:00,2024-05-17T14:31:00.000000,short,Normal,1.08597,1.08646,1.0845,1.08646,4.9,0.18,8.77,loss,-8.77,868.23,1,divergence|magnets,1.08626,False,neutral,short,short
2024-05-23,2024-05-23 13:15:00+00:00,2024-05-23T13:45:00.000000,short,Normal,1.08563,1.08622,1.08386,1.08563,5.9,0.15,8.68,be,0.0,868.23,1,divergence|quarters|magnets,1.08602,True,short,short,short
2024-05-23,2024-05-23 13:18:00+00:00,2024-05-23T13:45:00.000000,short,Normal,1.08593,1.08622,1.08506,1.08506,2.9,0.31,8.68,win,26.05,894.28,2,divergence|quarters|magnets,1.08602,False,short,short,short
2024-05-23,2024-05-23 13:19:00+00:00,2024-05-23T13:45:00.000000,short,Normal,1.08579,1.08622,1.0845,1.08579,4.3,0.21,8.94,be,0.0,894.28,3,divergence|quarters|magnets,1.08602,True,short,short,short
2024-07-01,2024-07-01 12:32:00+00:00,2024-07-01T13:19:00.000000,long,Normal,1.07429,1.07385,1.07561,1.07561,4.4,0.21,8.94,win,26.83,921.11,1,quarters|magnets,1.07405,False,neutral,long,long
2024-07-01,2024-07-01 13:59:00+00:00,2024-07-01T14:00:00.000000,long,Normal,1.07547,1.07497,1.07697,1.07547,5.0,0.18,9.21,be,0.0,921.11,2,divergence|quarters,1.07517,False,neutral,long,long
2024-07-31,2024-07-31 12:38:00+00:00,2024-07-31T16:26:00.000000,short,Normal,1.08393,1.08499,1.08075,1.08075,10.6,0.09,9.21,win,27.63,948.74,1,divergence|quarters|magnets,1.08479,False,short,short,short
2024-07-31,2024-07-31 13:39:00+00:00,2024-07-31T14:43:00.000000,short,Normal,1.08461,1.08513,1.08305,1.08305,5.2,0.19,9.49,win,28.46,977.2,2,divergence|quarters|magnets,1.08493,False,short,short,short
2024-07-31,2024-07-31 14:06:00+00:00,2024-07-31T14:44:00.000000,short,Normal,1.0844,1.08487,1.08299,1.08299,4.7,0.21,9.77,win,29.32,1006.52,3,divergence|quarters|magnets,1.08467,True,short,short,short
2024-08-07,2024-08-07 13:37:00+00:00,2024-08-07T14:09:00.000000,short,Normal,1.09228,1.09284,1.0906,1.09228,5.6,0.18,10.07,be,0.0,1006.52,1,divergence|magnets,1.09264,False,neutral,short,short
2024-08-07,2024-08-07 13:39:00+00:00,2024-08-07T14:40:00.000000,short,Normal,1.09211,1.09284,1.08992,1.09284,7.3,0.14,10.07,loss,-10.07,996.45,2,divergence|magnets,1.09264,False,neutral,short,short
2024-08-09,2024-08-09 12:37:00+00:00,2024-08-09T14:23:00.000000,long,Normal,1.09129,1.09076,1.09288,1.09288,5.3,0.19,9.96,win,29.89,1026.35,1,divergence|quarters|magnets,1.09096,True,neutral,long,long
2024-08-09,2024-08-09 12:40:00+00:00,2024-08-09T14:19:00.000000,long,Normal,1.09125,1.09076,1.09272,1.09272,4.9,0.22,10.26,win,30.79,1057.14,2,divergence|quarters|magnets,1.09096,False,neutral,long,long
2024-08-23,2024-08-23 13:14:00+00:00,2024-08-23T13:18:00.000000,long,Normal,1.11098,1.11069,1.11185,1.11069,2.9,0.36,10.57,loss,-10.57,1046.57,1,quarters|magnets,1.11089,False,neutral,long,long
2024-08-30,2024-08-30 13:15:00+00:00,2024-08-30T14:26:00.000000,long,Normal,1.10621,1.10518,1.1093,1.10621,10.3,0.1,10.47,be,0.0,1046.57,1,quarters|magnets,1.10538,False,neutral,long,long
2024-08-30,2024-08-30 14:32:00+00:00,2024-08-30T15:14:00.000000,long,Normal,1.10709,1.10598,1.11042,1.10598,11.1,0.09,10.47,loss,-10.47,1036.1,2,quarters|magnets,1.10618,False,neutral,long,long
2024-09-04,2024-09-04 12:02:00+00:00,2024-09-04T12:25:00.000000,long,Normal,1.10496,1.10407,1.10763,1.10407,8.9,0.12,10.36,loss,-10.36,1025.74,1,divergence|quarters,1.10427,False,neutral,long,long
2024-09-13,2024-09-13 14:34:00+00:00,2024-09-13T20:44:00.000000,short,Normal,1.10903,1.1096,1.10732,1.10732,5.7,0.19,10.26,win,30.77,1056.51,1,quarters|magnets,1.1094,False,neutral,short,short
2024-09-18,2024-09-18 14:41:00+00:00,2024-09-18T18:00:00.000000,long,Normal,1.11142,1.11062,1.11382,1.11382,8.0,0.14,10.57,win,31.7,1088.21,1,divergence|quarters|magnets,1.11082,False,neutral,long,long
2024-09-20,2024-09-20 14:11:00+00:00,2024-09-20T14:14:00.000000,long,Normal,1.11498,1.11423,1.11723,1.11423,7.5,0.14,10.88,loss,-10.88,1077.32,1,divergence|quarters|magnets,1.11443,False,long,neutral,long
2024-09-26,2024-09-26 12:28:00+00:00,2024-09-26T12:30:00.000000,short,Normal,1.11624,1.11674,1.11474,1.11474,5.0,0.22,10.77,win,32.32,1109.64,1,divergence|quarters|magnets,1.11654,False,neutral,short,short
2024-09-26,2024-09-26 12:29:00+00:00,2024-09-26T12:30:00.000000,short,Normal,1.11604,1.11674,1.11394,1.11604,7.0,0.16,11.1,be,0.0,1109.64,2,divergence|quarters|magnets,1.11654,True,neutral,short,short
2024-10-07,2024-10-07 12:14:00+00:00,2024-10-07T13:05:00.000000,short,Normal,1.09803,1.09856,1.09644,1.09803,5.3,0.21,11.1,be,0.0,1109.64,1,divergence|quarters|magnets,1.09836,False,short,short,short
2024-10-07,2024-10-07 12:56:00+00:00,2024-10-07T13:16:00.000000,short,Normal,1.09751,1.09819,1.09547,1.09819,6.8,0.16,11.1,loss,-11.1,1098.55,2,divergence|quarters,1.09799,False,short,short,short
2024-10-08,2024-10-08 12:59:00+00:00,2024-10-08T14:33:00.000000,long,Normal,1.09759,1.09694,1.09954,1.09694,6.5,0.17,10.99,loss,-10.99,1087.56,1,divergence|quarters|magnets,1.09714,True,long,long,long
2024-10-15,2024-10-15 12:43:00+00:00,2024-10-15T13:14:00.000000,short,Normal,1.09076,1.09145,1.08869,1.09145,6.9,0.16,10.88,loss,-10.88,1076.69,1,divergence|magnets,1.09125,False,short,neutral,short
2024-10-17,2024-10-17 12:41:00+00:00,2024-10-17T13:08:00.000000,long,Normal,1.0842,1.08314,1.08738,1.08314,10.6,0.1,10.77,loss,-10.77,1065.92,1,divergence|magnets,1.08334,False,long,neutral,long
2024-10-22,2024-10-22 12:05:00+00:00,2024-10-22T12:47:00.000000,long,Normal,1.082,1.08129,1.08413,1.08129,7.1,0.15,10.66,loss,-10.66,1055.26,1,divergence|quarters,1.08149,False,neutral,long,long
2024-12-04,2024-12-04 13:06:00+00:00,2024-12-04T13:21:00.000000,long,Normal,1.04928,1.04852,1.05156,1.04852,7.6,0.14,10.55,loss,-10.55,1044.71,1,divergence|magnets,1.04872,False,long,neutral,long
2024-12-12,2024-12-12 13:05:00+00:00,2024-12-12T13:14:00.000000,long,Normal,1.04903,1.04845,1.05077,1.04845,5.8,0.18,10.45,loss,-10.45,1034.26,1,divergence|quarters|magnets,1.04865,False,neutral,long,long
2024-12-16,2024-12-16 13:07:00+00:00,2024-12-16T14:30:00.000000,long,Normal,1.04982,1.04884,1.05276,1.04884,9.8,0.1,10.34,loss,-10.34,1023.92,1,divergence|quarters,1.04904,False,neutral,long,long
2024-12-26,2024-12-26 13:20:00+00:00,2024-12-26T15:13:00.000000,short,Normal,1.03994,1.04077,1.03745,1.04077,8.3,0.12,10.24,loss,-10.24,1013.68,1,divergence|quarters|magnets,1.04057,True,neutral,short,short
