date,signal_time,exit_time,direction,cycle,entry_price,sl_price,tp_price,exit_price,sl_pips,lots,risk_usd,result,pnl_usd,capital_after,trade_num_day,confirmations,induction_price,excellence,h4_bias,h1_bias,htf_combined
2024-05-10,2024-05-10 12:54:00+00:00,2024-05-10T14:16:00.000000,long,Normal,1.07711,1.07642,1.07918,1.07711,6.9,0.05,3.25,be,0.0,108.19,1,divergence|quarters|magnets,1.07662,False,neutral,neutral,neutral
2024-05-23,2024-05-23 13:15:00+00:00,2024-05-23T13:45:00.000000,short,Normal,1.08563,1.08622,1.08386,1.08563,5.9,0.06,3.25,be,0.0,108.19,1,divergence|quarters|magnets,1.08602,False,short,short,short
2024-05-23,2024-05-23 13:18:00+00:00,2024-05-23T13:45:00.000000,short,Normal,1.08593,1.08622,1.08506,1.08506,2.9,0.12,3.25,win,9.74,117.93,2,divergence|quarters|magnets,1.08602,False,short,short,short
2024-05-23,2024-05-23 13:19:00+00:00,2024-05-23T13:45:00.000000,short,Normal,1.08579,1.08622,1.0845,1.08579,4.3,0.08,3.54,be,0.0,117.93,3,divergence|quarters|magnets,1.08602,False,short,short,short
2024-07-01,2024-07-01 12:32:00+00:00,2024-07-01T13:19:00.000000,long,Normal,1.07429,1.07385,1.07561,1.07561,4.4,0.09,3.54,win,10.61,128.55,1,quarters|magnets,1.07405,False,neutral,long,long
2024-07-12,2024-07-12 13:22:00+00:00,2024-07-12T14:11:00.000000,short,Normal,1.08931,1.08998,1.0873,1.08998,6.7,0.06,3.86,loss,-3.86,124.69,1,divergence|quarters|magnets,1.08978,False,neutral,neutral,neutral
2024-07-26,2024-07-26 12:38:00+00:00,2024-07-26T12:41:00.000000,short,Normal,1.08598,1.08649,1.08445,1.08649,5.1,0.07,3.74,loss,-3.74,120.95,1,quarters|magnets,1.08629,False,neutral,neutral,neutral
2024-07-26,2024-07-26 12:43:00+00:00,2024-07-26T14:12:00.000000,short,Normal,1.08613,1.08674,1.0843,1.08674,6.1,0.06,3.63,loss,-3.63,117.32,2,quarters|magnets,1.08654,False,neutral,neutral,neutral
2024-07-31,2024-07-31 12:38:00+00:00,2024-07-31T16:26:00.000000,short,Normal,1.08393,1.08499,1.08075,1.08075,10.6,0.04,3.52,win,10.56,127.88,1,divergence|quarters|magnets,1.08479,False,short,short,short
2024-07-31,2024-07-31 13:39:00+00:00,2024-07-31T14:43:00.000000,short,Normal,1.08461,1.08513,1.08305,1.08305,5.2,0.08,3.84,win,11.51,139.39,2,divergence|quarters|magnets,1.08493,False,short,short,short
2024-07-31,2024-07-31 13:40:00+00:00,2024-07-31T14:46:00.000000,short,Normal,1.08447,1.08513,1.08249,1.08249,6.6,0.07,4.18,win,12.54,151.93,3,divergence|quarters|magnets,1.08493,False,short,short,short
2024-08-05,2024-08-05 13:38:00+00:00,2024-08-05T16:00:00.000000,short,Normal,1.09928,1.10052,1.09556,1.09556,12.4,0.04,4.56,win,13.67,165.61,1,quarters|magnets,1.10032,False,neutral,neutral,neutral
2024-08-05,2024-08-05 13:40:00+00:00,2024-08-05T16:07:00.000000,short,Normal,1.09921,1.10052,1.09528,1.09528,13.1,0.04,4.97,win,14.9,180.51,2,quarters|magnets,1.10032,False,neutral,neutral,neutral
2024-08-05,2024-08-05 13:42:00+00:00,,short,Normal,1.09896,1.10052,1.09428,1.10052,15.6,0.03,5.42,loss,-5.42,175.1,3,quarters|magnets,1.10032,False,neutral,neutral,neutral
2024-08-09,2024-08-09 12:37:00+00:00,2024-08-09T14:23:00.000000,long,Normal,1.09129,1.09076,1.09288,1.09288,5.3,0.11,5.25,win,15.76,190.86,1,divergence|quarters|magnets,1.09096,False,neutral,long,long
2024-08-09,2024-08-09 12:40:00+00:00,2024-08-09T14:19:00.000000,long,Normal,1.09125,1.09076,1.09272,1.09272,4.9,0.13,5.73,win,17.18,208.03,2,divergence|quarters|magnets,1.09096,False,neutral,long,long
2024-08-13,2024-08-13 12:43:00+00:00,2024-08-13T13:22:00.000000,short,Normal,1.09417,1.09485,1.09213,1.09485,6.8,0.09,6.24,loss,-6.24,201.79,1,quarters|magnets,1.09465,False,neutral,long,long
2024-08-15,2024-08-15 12:57:00+00:00,2024-08-15T13:12:00.000000,long,Normal,1.09565,1.09498,1.09766,1.09498,6.7,0.09,6.05,loss,-6.05,195.74,1,divergence|quarters|magnets,1.09518,False,neutral,neutral,neutral
2024-08-15,2024-08-15 13:04:00+00:00,2024-08-15T13:12:00.000000,long,Normal,1.09581,1.09498,1.0983,1.09498,8.3,0.07,5.87,loss,-5.87,189.87,2,divergence|quarters|magnets,1.09518,False,neutral,neutral,neutral
2024-08-20,2024-08-20 13:52:00+00:00,2024-08-20T14:34:00.000000,short,Normal,1.10996,1.11071,1.10771,1.11071,7.5,0.07,5.7,loss,-5.7,184.17,1,divergence|quarters|magnets,1.11051,False,neutral,neutral,neutral
2024-08-22,2024-08-22 12:35:00+00:00,2024-08-22T13:39:00.000000,long,Normal,1.11299,1.11233,1.11497,1.11299,6.6,0.08,5.53,be,0.0,184.17,1,divergence|quarters|magnets,1.11253,False,neutral,neutral,neutral
2024-08-22,2024-08-22 12:38:00+00:00,2024-08-22T13:37:00.000000,long,Normal,1.11312,1.11233,1.11549,1.11312,7.9,0.07,5.53,be,0.0,184.17,2,divergence|quarters|magnets,1.11253,False,neutral,neutral,neutral
2024-08-23,2024-08-23 13:14:00+00:00,2024-08-23T13:18:00.000000,long,Normal,1.11098,1.11069,1.11185,1.11069,2.9,0.18,5.53,loss,-5.53,178.64,1,quarters|magnets,1.11089,False,neutral,long,long
2024-08-23,2024-08-23 13:21:00+00:00,2024-08-23T14:00:00.000000,long,Normal,1.11092,1.11045,1.11233,1.11233,4.7,0.12,5.36,win,16.08,194.72,2,quarters|magnets,1.11065,False,neutral,long,long
2024-08-27,2024-08-27 12:05:00+00:00,2024-08-27T12:16:00.000000,long,Normal,1.11638,1.11574,1.1183,1.11574,6.4,0.09,5.84,loss,-5.84,188.88,1,divergence|quarters|magnets,1.11594,False,neutral,neutral,neutral
2024-08-27,2024-08-27 12:39:00+00:00,2024-08-27T18:01:00.000000,long,Normal,1.11576,1.11481,1.11861,1.11861,9.5,0.07,5.67,win,17.0,205.88,2,divergence|quarters|magnets,1.11501,False,neutral,neutral,neutral
2024-08-30,2024-08-30 13:15:00+00:00,2024-08-30T14:26:00.000000,long,Normal,1.10621,1.10518,1.1093,1.10621,10.3,0.06,6.18,be,0.0,205.88,1,quarters|magnets,1.10538,False,neutral,long,long
2024-09-17,2024-09-17 13:06:00+00:00,2024-09-17T13:57:00.000000,long,Normal,1.112,1.11131,1.11407,1.11131,6.9,0.09,6.18,loss,-6.18,199.7,1,divergence|quarters|magnets,1.11151,False,neutral,neutral,neutral
2024-09-17,2024-09-17 13:11:00+00:00,2024-09-17T13:57:00.000000,long,Normal,1.11269,1.11131,1.11683,1.11131,13.8,0.04,5.99,loss,-5.99,193.71,2,divergence|quarters|magnets,1.11151,False,neutral,neutral,neutral
2024-09-26,2024-09-26 12:28:00+00:00,2024-09-26T12:30:00.000000,short,Normal,1.11624,1.11674,1.11474,1.11474,5.0,0.13,5.81,win,17.43,211.15,1,divergence|quarters|magnets,1.11654,False,neutral,short,short
2024-09-26,2024-09-26 12:29:00+00:00,2024-09-26T12:30:00.000000,short,Normal,1.11604,1.11674,1.11394,1.11604,7.0,0.09,6.33,be,0.0,211.15,2,divergence|quarters|magnets,1.11654,False,neutral,short,short
2024-09-27,2024-09-27 13:19:00+00:00,2024-09-27T15:39:00.000000,short,Normal,1.11944,1.1205,1.11626,1.11626,10.6,0.07,6.33,win,19.0,230.15,1,divergence|quarters|magnets,1.1203,False,neutral,neutral,neutral
2024-10-02,2024-10-02 13:46:00+00:00,2024-10-02T14:18:00.000000,long,Normal,1.10516,1.1045,1.10714,1.1045,6.6,0.1,6.9,loss,-6.9,223.25,1,quarters|magnets,1.1047,False,neutral,neutral,neutral
2024-10-07,2024-10-07 12:14:00+00:00,2024-10-07T13:05:00.000000,short,Normal,1.09803,1.09856,1.09644,1.09803,5.3,0.13,6.7,be,0.0,223.25,1,divergence|quarters|magnets,1.09836,False,short,short,short
2024-10-08,2024-10-08 12:59:00+00:00,2024-10-08T14:33:00.000000,long,Normal,1.09759,1.09694,1.09954,1.09694,6.5,0.1,6.7,loss,-6.7,216.55,1,divergence|quarters|magnets,1.09714,False,long,long,long
2024-10-15,2024-10-15 13:52:00+00:00,2024-10-15T16:24:00.000000,short,Normal,1.09131,1.09187,1.08963,1.08963,5.6,0.13,6.5,win,19.49,236.04,1,divergence|quarters|magnets,1.09167,False,short,neutral,short
2024-10-22,2024-10-22 12:05:00+00:00,2024-10-22T12:47:00.000000,long,Normal,1.082,1.08129,1.08413,1.08129,7.1,0.1,7.08,loss,-7.08,228.96,1,divergence|quarters|magnets,1.08149,False,neutral,long,long
2024-10-22,2024-10-22 12:37:00+00:00,2024-10-22T12:56:00.000000,long,Normal,1.08159,1.08111,1.08303,1.08111,4.8,0.14,6.87,loss,-6.87,222.09,2,quarters|magnets,1.08131,False,neutral,long,long
2024-11-29,2024-11-29 14:55:00+00:00,2024-11-29T15:26:00.000000,long,Normal,1.05519,1.0546,1.05696,1.05519,5.9,0.11,6.66,be,0.0,222.09,1,divergence|quarters|magnets,1.0548,False,neutral,neutral,neutral
2024-12-04,2024-12-04 14:45:00+00:00,2024-12-04T15:14:00.000000,long,Normal,1.04922,1.04823,1.05219,1.05219,9.9,0.07,6.66,win,19.99,242.08,1,divergence|quarters|magnets,1.04843,False,long,neutral,long
2024-12-12,2024-12-12 13:05:00+00:00,2024-12-12T13:14:00.000000,long,Normal,1.04903,1.04845,1.05077,1.04845,5.8,0.12,7.26,loss,-7.26,234.81,1,divergence|quarters|magnets,1.04865,False,neutral,long,long
2024-12-16,2024-12-16 14:42:00+00:00,2024-12-16T14:45:00.000000,long,Normal,1.04885,1.0483,1.0505,1.0483,5.5,0.12,7.04,loss,-7.04,227.77,1,divergence|quarters|magnets,1.0485,False,neutral,long,long
2024-12-16,2024-12-16 14:44:00+00:00,2024-12-16T14:45:00.000000,long,Normal,1.04887,1.0483,1.05058,1.0483,5.7,0.12,6.83,loss,-6.83,220.94,2,divergence|quarters|magnets,1.0485,False,neutral,long,long
2024-12-18,2024-12-18 13:30:00+00:00,2024-12-18T15:15:00.000000,long,Normal,1.0488,1.04805,1.05105,1.0488,7.5,0.09,6.63,be,0.0,220.94,1,divergence|quarters|magnets,1.04825,False,neutral,short,short
2024-12-26,2024-12-26 13:20:00+00:00,2024-12-26T15:13:00.000000,short,Normal,1.03994,1.04077,1.03745,1.04077,8.3,0.08,6.63,loss,-6.63,214.31,1,divergence|quarters|magnets,1.04057,False,neutral,short,short
2024-12-27,2024-12-27 13:05:00+00:00,2024-12-27T15:49:00.000000,short,Normal,1.04336,1.044,1.04144,1.04336,6.4,0.1,6.43,be,0.0,214.31,1,quarters|magnets,1.0438,False,neutral,neutral,neutral
2024-12-27,2024-12-27 13:10:00+00:00,2024-12-27T15:16:00.000000,short,Normal,1.04342,1.044,1.04168,1.04168,5.8,0.12,6.43,win,19.29,233.6,2,quarters|magnets,1.0438,False,neutral,neutral,neutral
2024-12-27,2024-12-27 13:54:00+00:00,2024-12-27T14:00:00.000000,short,Normal,1.04335,1.04389,1.04173,1.04389,5.4,0.13,7.01,loss,-7.01,226.59,3,quarters|magnets,1.04369,False,neutral,neutral,neutral
